2025-05-08 21:23:28,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:30,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:32,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:34,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:39,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:40,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:43,31.3,51.0,62,1.6,0.0,False,False
2025-05-08 21:23:44,31.3,51.0,56,1.6,0.0,False,False
2025-05-08 21:23:49,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:23:50,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:23:53,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:23:54,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:23:59,31.3,51.0,67,1.6,0.0,False,False
2025-05-08 21:24:00,31.3,51.0,66,1.6,0.0,False,False
2025-05-08 21:24:03,30.9,49.0,66,1.6,0.0,False,False
2025-05-08 21:24:04,29.0,50.0,65,1.4,0.0,False,False
2025-05-08 21:24:08,30.2,50.0,64,1.5,0.0,False,False
2025-05-08 21:24:09,28.5,50.0,0,1.4,0.0,True,False
2025-05-08 21:24:14,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:24:15,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:24:18,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:24:19,31.3,51.0,0,1.6,0.0,False,True
2025-05-08 21:24:24,31.3,51.0,0,1.6,0.0,False,True
2025-05-08 21:24:25,31.3,51.0,65,1.6,0.0,False,True
2025-05-08 21:24:29,31.3,51.0,62,1.6,0.0,False,True
2025-05-08 21:24:30,31.3,51.0,61,1.6,0.0,False,True
2025-05-08 21:24:32,31.3,51.0,61,1.6,0.0,False,True
2025-05-08 21:24:34,31.3,51.0,60,1.6,0.0,False,True
2025-05-08 21:24:39,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:24:43,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:24:45,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:24:50,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:24:54,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:24:55,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:24:59,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:25:00,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:25:04,31.3,51.0,59,1.6,0.0,False,False
2025-05-08 21:25:09,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:10,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:24,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:25,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:29,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:30,31.4,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:33,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:34,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:37,31.3,51.0,61,1.6,0.0,False,False
2025-05-08 21:25:39,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:44,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:45,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:49,31.4,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:54,31.4,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:55,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:25:59,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:00,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:04,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:05,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:09,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:10,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:13,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:15,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:19,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:20,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:24,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:25,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:28,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:29,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:34,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:35,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:38,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:40,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:41,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:44,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:45,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:47,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:50,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:51,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:54,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:55,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:26:58,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:00,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:02,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:04,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:06,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:08,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:10,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:12,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:14,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:16,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:18,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:20,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:22,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:24,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:26,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:28,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:30,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:32,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:27:34,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:16,31.3,51.0,61,1.6,0.0,False,False
2025-05-08 21:28:18,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:21,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:22,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:25,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:27,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:30,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:32,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:35,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:28:37,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:28:40,31.3,51.0,63,1.6,0.0,False,False
2025-05-08 21:28:42,31.3,51.0,61,1.6,0.0,False,False
2025-05-08 21:28:45,31.3,51.0,61,1.6,0.0,False,False
2025-05-08 21:28:47,31.3,51.0,60,1.6,0.0,False,False
2025-05-08 21:28:50,31.4,51.0,0,1.6,0.0,True,False
2025-05-08 21:28:52,31.3,51.0,45,1.6,0.0,False,False
2025-05-08 21:28:56,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:28:57,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:29:02,31.3,51.0,0,1.6,0.0,True,False
2025-05-08 21:29:06,31.4,51.0,0,1.6,0.0,False,True
2025-05-08 21:29:07,31.4,51.0,0,1.6,0.0,False,True
2025-05-08 21:29:11,31.4,51.0,58,1.6,0.0,False,True
2025-05-08 21:29:12,31.3,51.0,71,1.6,0.0,False,True
2025-05-08 21:29:17,31.3,51.0,69,1.6,0.0,False,True
2025-05-08 21:29:18,31.4,51.0,68,1.6,0.0,False,True
2025-05-08 21:29:21,31.3,51.0,67,1.6,0.0,False,True
2025-05-08 21:29:23,31.3,51.0,66,1.6,0.0,False,True
2025-05-08 21:29:26,31.3,51.0,66,1.6,0.0,False,True
2025-05-08 21:29:27,31.4,51.0,65,1.6,0.0,False,True
2025-05-08 21:29:31,31.3,51.0,65,1.6,0.0,False,True
2025-05-08 21:29:32,31.4,51.0,65,1.6,0.0,False,True
2025-05-08 21:29:36,31.3,51.0,65,1.6,0.0,False,True
2025-05-08 21:29:37,31.4,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:41,31.3,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:42,31.4,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:45,31.4,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:47,31.3,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:51,31.3,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:53,31.3,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:56,31.4,51.0,65,1.6,0.0,False,False
2025-05-08 21:29:57,31.4,51.0,64,1.6,0.0,False,False
2025-05-08 21:30:01,31.3,51.0,65,1.6,0.0,False,False
2025-05-08 21:30:02,31.4,51.0,65,1.6,0.0,False,False
